p e n/n0 cs2 p_norm muB X
8.974e+02 3.255e+03 1.077e-01 3.043e-01 6.280e-01 1.849e+00 2.800e+00
9.071e+02 3.287e+03 1.085e-01 3.044e-01 6.289e-01 1.853e+00 2.800e+00
9.169e+02 3.319e+03 1.094e-01 3.045e-01 6.298e-01 1.858e+00 2.800e+00
9.267e+02 3.352e+03 1.102e-01 3.046e-01 6.308e-01 1.862e+00 2.800e+00
9.367e+02 3.384e+03 1.110e-01 3.047e-01 6.317e-01 1.866e+00 2.800e+00
9.468e+02 3.417e+03 1.119e-01 3.048e-01 6.326e-01 1.871e+00 2.800e+00
9.570e+02 3.451e+03 1.127e-01 3.049e-01 6.334e-01 1.875e+00 2.800e+00
9.672e+02 3.484e+03 1.136e-01 3.050e-01 6.343e-01 1.879e+00 2.800e+00
9.776e+02 3.518e+03 1.145e-01 3.051e-01 6.352e-01 1.884e+00 2.800e+00
9.881e+02 3.553e+03 1.153e-01 3.052e-01 6.361e-01 1.888e+00 2.800e+00
9.987e+02 3.588e+03 1.162e-01 3.052e-01 6.370e-01 1.892e+00 2.800e+00
1.009e+03 3.623e+03 1.171e-01 3.053e-01 6.378e-01 1.897e+00 2.800e+00
1.020e+03 3.658e+03 1.180e-01 3.054e-01 6.387e-01 1.901e+00 2.800e+00
1.031e+03 3.694e+03 1.189e-01 3.055e-01 6.396e-01 1.906e+00 2.800e+00
1.042e+03 3.730e+03 1.198e-01 3.056e-01 6.404e-01 1.910e+00 2.800e+00
1.053e+03 3.766e+03 1.207e-01 3.057e-01 6.413e-01 1.914e+00 2.800e+00
1.065e+03 3.803e+03 1.216e-01 3.058e-01 6.422e-01 1.919e+00 2.800e+00
1.076e+03 3.840e+03 1.226e-01 3.059e-01 6.430e-01 1.923e+00 2.800e+00
1.087e+03 3.878e+03 1.235e-01 3.060e-01 6.439e-01 1.928e+00 2.800e+00
1.099e+03 3.915e+03 1.244e-01 3.061e-01 6.447e-01 1.932e+00 2.800e+00
1.111e+03 3.954e+03 1.254e-01 3.062e-01 6.455e-01 1.937e+00 2.800e+00
1.122e+03 3.992e+03 1.263e-01 3.063e-01 6.464e-01 1.941e+00 2.800e+00
1.134e+03 4.031e+03 1.273e-01 3.063e-01 6.472e-01 1.946e+00 2.800e+00
1.146e+03 4.070e+03 1.283e-01 3.064e-01 6.480e-01 1.950e+00 2.800e+00
1.159e+03 4.110e+03 1.293e-01 3.065e-01 6.489e-01 1.955e+00 2.800e+00
1.171e+03 4.150e+03 1.302e-01 3.066e-01 6.497e-01 1.959e+00 2.800e+00
1.183e+03 4.191e+03 1.312e-01 3.067e-01 6.505e-01 1.964e+00 2.800e+00
1.196e+03 4.232e+03 1.322e-01 3.068e-01 6.513e-01 1.969e+00 2.800e+00
1.208e+03 4.273e+03 1.332e-01 3.069e-01 6.521e-01 1.973e+00 2.800e+00
1.221e+03 4.314e+03 1.342e-01 3.070e-01 6.530e-01 1.978e+00 2.800e+00
1.234e+03 4.356e+03 1.353e-01 3.070e-01 6.538e-01 1.982e+00 2.800e+00
1.247e+03 4.399e+03 1.363e-01 3.071e-01 6.546e-01 1.987e+00 2.800e+00
1.260e+03 4.442e+03 1.373e-01 3.072e-01 6.554e-01 1.991e+00 2.800e+00
1.274e+03 4.485e+03 1.384e-01 3.073e-01 6.562e-01 1.996e+00 2.800e+00
1.287e+03 4.529e+03 1.394e-01 3.074e-01 6.569e-01 2.001e+00 2.800e+00
1.301e+03 4.573e+03 1.405e-01 3.075e-01 6.577e-01 2.005e+00 2.800e+00
1.314e+03 4.617e+03 1.415e-01 3.076e-01 6.585e-01 2.010e+00 2.800e+00
1.328e+03 4.662e+03 1.426e-01 3.077e-01 6.593e-01 2.015e+00 2.800e+00
1.342e+03 4.708e+03 1.437e-01 3.077e-01 6.601e-01 2.019e+00 2.800e+00
1.356e+03 4.754e+03 1.448e-01 3.078e-01 6.609e-01 2.024e+00 2.800e+00
1.371e+03 4.800e+03 1.459e-01 3.079e-01 6.616e-01 2.029e+00 2.800e+00
1.385e+03 4.847e+03 1.470e-01 3.080e-01 6.624e-01 2.034e+00 2.800e+00
1.399e+03 4.894e+03 1.481e-01 3.081e-01 6.632e-01 2.038e+00 2.800e+00
1.414e+03 4.942e+03 1.492e-01 3.082e-01 6.639e-01 2.043e+00 2.800e+00
1.429e+03 4.990e+03 1.503e-01 3.082e-01 6.647e-01 2.048e+00 2.800e+00
1.444e+03 5.038e+03 1.515e-01 3.083e-01 6.654e-01 2.052e+00 2.800e+00
1.459e+03 5.087e+03 1.526e-01 3.084e-01 6.662e-01 2.057e+00 2.800e+00
1.474e+03 5.137e+03 1.538e-01 3.085e-01 6.670e-01 2.062e+00 2.800e+00
1.490e+03 5.187e+03 1.549e-01 3.086e-01 6.677e-01 2.067e+00 2.800e+00
1.505e+03 5.237e+03 1.561e-01 3.086e-01 6.684e-01 2.072e+00 2.800e+00
1.521e+03 5.288e+03 1.573e-01 3.087e-01 6.692e-01 2.076e+00 2.800e+00
1.537e+03 5.339e+03 1.584e-01 3.088e-01 6.699e-01 2.081e+00 2.800e+00
1.553e+03 5.391e+03 1.596e-01 3.089e-01 6.707e-01 2.086e+00 2.800e+00
1.569e+03 5.444e+03 1.608e-01 3.090e-01 6.714e-01 2.091e+00 2.800e+00
1.585e+03 5.497e+03 1.621e-01 3.090e-01 6.721e-01 2.096e+00 2.800e+00
1.602e+03 5.550e+03 1.633e-01 3.091e-01 6.729e-01 2.101e+00 2.800e+00
1.619e+03 5.604e+03 1.645e-01 3.092e-01 6.736e-01 2.106e+00 2.800e+00
1.636e+03 5.659e+03 1.658e-01 3.093e-01 6.743e-01 2.110e+00 2.800e+00
1.653e+03 5.714e+03 1.670e-01 3.094e-01 6.750e-01 2.115e+00 2.800e+00
1.670e+03 5.769e+03 1.683e-01 3.094e-01 6.757e-01 2.120e+00 2.800e+00
1.687e+03 5.825e+03 1.695e-01 3.095e-01 6.764e-01 2.125e+00 2.800e+00
1.705e+03 5.882e+03 1.708e-01 3.096e-01 6.772e-01 2.130e+00 2.800e+00
1.722e+03 5.939e+03 1.721e-01 3.097e-01 6.779e-01 2.135e+00 2.800e+00
1.740e+03 5.997e+03 1.734e-01 3.098e-01 6.786e-01 2.140e+00 2.800e+00
1.758e+03 6.055e+03 1.747e-01 3.098e-01 6.793e-01 2.145e+00 2.800e+00
1.776e+03 6.114e+03 1.760e-01 3.099e-01 6.800e-01 2.150e+00 2.800e+00
1.780e+03 6.126e+03 1.763e-01 3.099e-01 6.801e-01 2.151e+00 2.800e+00
2.086e+03 7.111e+03 1.978e-01 3.110e-01 6.905e-01 2.230e+00 2.800e+00
2.429e+03 8.212e+03 2.211e-01 3.121e-01 7.000e-01 2.308e+00 2.800e+00
2.811e+03 9.435e+03 2.461e-01 3.131e-01 7.087e-01 2.387e+00 2.800e+00
3.236e+03 1.079e+04 2.728e-01 3.140e-01 7.167e-01 2.465e+00 2.800e+00
3.706e+03 1.228e+04 3.015e-01 3.148e-01 7.240e-01 2.544e+00 2.800e+00
4.225e+03 1.393e+04 3.320e-01 3.155e-01 7.308e-01 2.622e+00 2.800e+00
4.795e+03 1.573e+04 3.645e-01 3.162e-01 7.370e-01 2.701e+00 2.800e+00
5.420e+03 1.771e+04 3.991e-01 3.169e-01 7.428e-01 2.779e+00 2.800e+00
6.103e+03 1.986e+04 4.357e-01 3.175e-01 7.483e-01 2.858e+00 2.800e+00
6.849e+03 2.221e+04 4.746e-01 3.180e-01 7.533e-01 2.937e+00 2.800e+00
7.659e+03 2.476e+04 5.156e-01 3.186e-01 7.581e-01 3.015e+00 2.800e+00
8.539e+03 2.751e+04 5.589e-01 3.191e-01 7.625e-01 3.094e+00 2.800e+00
9.491e+03 3.050e+04 6.046e-01 3.195e-01 7.667e-01 3.172e+00 2.800e+00
1.052e+04 3.372e+04 6.526e-01 3.199e-01 7.706e-01 3.251e+00 2.800e+00
1.163e+04 3.718e+04 7.032e-01 3.204e-01 7.743e-01 3.329e+00 2.800e+00
1.283e+04 4.091e+04 7.562e-01 3.207e-01 7.778e-01 3.408e+00 2.800e+00
1.411e+04 4.491e+04 8.119e-01 3.211e-01 7.811e-01 3.486e+00 2.800e+00
1.549e+04 4.920e+04 8.702e-01 3.214e-01 7.843e-01 3.565e+00 2.800e+00
1.696e+04 5.378e+04 9.312e-01 3.218e-01 7.872e-01 3.643e+00 2.800e+00
1.854e+04 5.868e+04 9.950e-01 3.221e-01 7.901e-01 3.722e+00 2.800e+00
2.022e+04 6.391e+04 1.062e+00 3.224e-01 7.928e-01 3.801e+00 2.800e+00
2.202e+04 6.948e+04 1.131e+00 3.226e-01 7.953e-01 3.879e+00 2.800e+00
2.393e+04 7.540e+04 1.204e+00 3.229e-01 7.978e-01 3.958e+00 2.800e+00
2.596e+04 8.169e+04 1.279e+00 3.232e-01 8.001e-01 4.036e+00 2.800e+00
2.812e+04 8.837e+04 1.358e+00 3.234e-01 8.023e-01 4.115e+00 2.800e+00
3.041e+04 9.545e+04 1.439e+00 3.236e-01 8.045e-01 4.193e+00 2.800e+00
3.284e+04 1.029e+05 1.524e+00 3.238e-01 8.065e-01 4.272e+00 2.800e+00
3.541e+04 1.109e+05 1.613e+00 3.241e-01 8.085e-01 4.350e+00 2.800e+00
3.812e+04 1.193e+05 1.704e+00 3.243e-01 8.103e-01 4.429e+00 2.800e+00
4.099e+04 1.281e+05 1.799e+00 3.245e-01 8.121e-01 4.508e+00 2.800e+00
4.402e+04 1.374e+05 1.897e+00 3.246e-01 8.139e-01 4.586e+00 2.800e+00
4.721e+04 1.472e+05 1.999e+00 3.248e-01 8.155e-01 4.665e+00 2.800e+00
5.057e+04 1.576e+05 2.105e+00 3.250e-01 8.172e-01 4.743e+00 2.800e+00
5.410e+04 1.685e+05 2.214e+00 3.251e-01 8.187e-01 4.822e+00 2.800e+00
5.782e+04 1.799e+05 2.326e+00 3.253e-01 8.202e-01 4.900e+00 2.800e+00
6.173e+04 1.919e+05 2.443e+00 3.255e-01 8.216e-01 4.979e+00 2.800e+00
6.583e+04 2.045e+05 2.563e+00 3.256e-01 8.230e-01 5.057e+00 2.800e+00
7.013e+04 2.177e+05 2.688e+00 3.257e-01 8.243e-01 5.136e+00 2.800e+00
7.463e+04 2.315e+05 2.816e+00 3.259e-01 8.256e-01 5.214e+00 2.800e+00
7.935e+04 2.460e+05 2.948e+00 3.260e-01 8.269e-01 5.293e+00 2.800e+00
8.429e+04 2.612e+05 3.084e+00 3.261e-01 8.281e-01 5.372e+00 2.800e+00
8.946e+04 2.770e+05 3.225e+00 3.263e-01 8.293e-01 5.450e+00 2.800e+00
9.486e+04 2.935e+05 3.369e+00 3.264e-01 8.304e-01 5.529e+00 2.800e+00
1.005e+05 3.108e+05 3.518e+00 3.265e-01 8.315e-01 5.607e+00 2.800e+00
1.064e+05 3.288e+05 3.671e+00 3.266e-01 8.326e-01 5.686e+00 2.800e+00
1.125e+05 3.476e+05 3.828e+00 3.267e-01 8.336e-01 5.764e+00 2.800e+00
1.189e+05 3.672e+05 3.990e+00 3.268e-01 8.346e-01 5.843e+00 2.800e+00
1.256e+05 3.877e+05 4.157e+00 3.269e-01 8.356e-01 5.921e+00 2.800e+00
1.325e+05 4.089e+05 4.328e+00 3.270e-01 8.365e-01 6.000e+00 2.800e+00
