p e n/n0 cs2 p_norm muB X
1.258e+03 4.834e+03 1.430e-01 3.021e-01 5.909e-01 2.043e+00 2
1.268e+03 4.867e+03 1.438e-01 3.021e-01 5.918e-01 2.046e+00 2
1.278e+03 4.901e+03 1.446e-01 3.022e-01 5.926e-01 2.049e+00 2
1.288e+03 4.935e+03 1.454e-01 3.023e-01 5.934e-01 2.053e+00 2
1.299e+03 4.969e+03 1.462e-01 3.023e-01 5.942e-01 2.056e+00 2
1.309e+03 5.003e+03 1.470e-01 3.024e-01 5.950e-01 2.060e+00 2
1.319e+03 5.038e+03 1.478e-01 3.025e-01 5.958e-01 2.063e+00 2
1.330e+03 5.073e+03 1.486e-01 3.025e-01 5.966e-01 2.066e+00 2
1.341e+03 5.108e+03 1.494e-01 3.026e-01 5.974e-01 2.070e+00 2
1.351e+03 5.143e+03 1.502e-01 3.027e-01 5.982e-01 2.073e+00 2
1.362e+03 5.179e+03 1.511e-01 3.027e-01 5.990e-01 2.077e+00 2
1.373e+03 5.215e+03 1.519e-01 3.028e-01 5.998e-01 2.080e+00 2
1.384e+03 5.251e+03 1.527e-01 3.029e-01 6.006e-01 2.084e+00 2
1.395e+03 5.287e+03 1.535e-01 3.029e-01 6.014e-01 2.087e+00 2
1.406e+03 5.324e+03 1.544e-01 3.030e-01 6.022e-01 2.090e+00 2
1.417e+03 5.361e+03 1.552e-01 3.031e-01 6.030e-01 2.094e+00 2
1.428e+03 5.398e+03 1.561e-01 3.031e-01 6.037e-01 2.097e+00 2
1.440e+03 5.435e+03 1.569e-01 3.032e-01 6.045e-01 2.101e+00 2
1.451e+03 5.473e+03 1.578e-01 3.033e-01 6.053e-01 2.104e+00 2
1.463e+03 5.511e+03 1.587e-01 3.033e-01 6.061e-01 2.108e+00 2
1.474e+03 5.549e+03 1.595e-01 3.034e-01 6.068e-01 2.111e+00 2
1.486e+03 5.587e+03 1.604e-01 3.035e-01 6.076e-01 2.115e+00 2
1.497e+03 5.626e+03 1.613e-01 3.035e-01 6.084e-01 2.118e+00 2
1.509e+03 5.665e+03 1.622e-01 3.036e-01 6.091e-01 2.122e+00 2
1.521e+03 5.704e+03 1.630e-01 3.037e-01 6.099e-01 2.125e+00 2
1.533e+03 5.743e+03 1.639e-01 3.037e-01 6.106e-01 2.129e+00 2
1.545e+03 5.783e+03 1.648e-01 3.038e-01 6.114e-01 2.132e+00 2
1.557e+03 5.823e+03 1.657e-01 3.039e-01 6.121e-01 2.136e+00 2
1.570e+03 5.863e+03 1.666e-01 3.039e-01 6.129e-01 2.139e+00 2
1.582e+03 5.904e+03 1.675e-01 3.040e-01 6.136e-01 2.143e+00 2
1.594e+03 5.945e+03 1.684e-01 3.041e-01 6.144e-01 2.146e+00 2
1.607e+03 5.986e+03 1.694e-01 3.041e-01 6.151e-01 2.150e+00 2
1.610e+03 5.998e+03 1.696e-01 3.041e-01 6.153e-01 2.151e+00 2
1.905e+03 6.965e+03 1.908e-01 3.055e-01 6.307e-01 2.230e+00 2
2.236e+03 8.046e+03 2.136e-01 3.068e-01 6.445e-01 2.308e+00 2
2.606e+03 9.249e+03 2.382e-01 3.080e-01 6.570e-01 2.387e+00 2
3.018e+03 1.058e+04 2.646e-01 3.091e-01 6.683e-01 2.465e+00 2
3.474e+03 1.206e+04 2.928e-01 3.102e-01 6.786e-01 2.544e+00 2
3.978e+03 1.368e+04 3.229e-01 3.111e-01 6.880e-01 2.622e+00 2
4.533e+03 1.546e+04 3.550e-01 3.120e-01 6.967e-01 2.701e+00 2
5.142e+03 1.741e+04 3.891e-01 3.129e-01 7.047e-01 2.779e+00 2
5.808e+03 1.953e+04 4.253e-01 3.137e-01 7.121e-01 2.858e+00 2
6.536e+03 2.185e+04 4.636e-01 3.144e-01 7.189e-01 2.937e+00 2
7.328e+03 2.437e+04 5.042e-01 3.151e-01 7.253e-01 3.015e+00 2
8.189e+03 2.710e+04 5.470e-01 3.157e-01 7.313e-01 3.094e+00 2
9.122e+03 3.005e+04 5.922e-01 3.163e-01 7.368e-01 3.172e+00 2
1.013e+04 3.323e+04 6.398e-01 3.169e-01 7.420e-01 3.251e+00 2
1.122e+04 3.667e+04 6.898e-01 3.174e-01 7.469e-01 3.329e+00 2
1.239e+04 4.036e+04 7.423e-01 3.179e-01 7.515e-01 3.408e+00 2
1.365e+04 4.432e+04 7.975e-01 3.184e-01 7.558e-01 3.486e+00 2
1.501e+04 4.857e+04 8.552e-01 3.188e-01 7.599e-01 3.565e+00 2
1.646e+04 5.311e+04 9.157e-01 3.192e-01 7.637e-01 3.643e+00 2
1.801e+04 5.797e+04 9.789e-01 3.196e-01 7.674e-01 3.722e+00 2
1.966e+04 6.315e+04 1.045e+00 3.200e-01 7.708e-01 3.801e+00 2
2.143e+04 6.867e+04 1.114e+00 3.203e-01 7.741e-01 3.879e+00 2
2.331e+04 7.455e+04 1.186e+00 3.207e-01 7.772e-01 3.958e+00 2
2.532e+04 8.079e+04 1.261e+00 3.210e-01 7.802e-01 4.036e+00 2
2.745e+04 8.742e+04 1.339e+00 3.213e-01 7.831e-01 4.115e+00 2
2.970e+04 9.445e+04 1.420e+00 3.216e-01 7.858e-01 4.193e+00 2
3.210e+04 1.019e+05 1.504e+00 3.219e-01 7.883e-01 4.272e+00 2
3.463e+04 1.098e+05 1.592e+00 3.221e-01 7.908e-01 4.350e+00 2
3.732e+04 1.181e+05 1.683e+00 3.224e-01 7.932e-01 4.429e+00 2
4.015e+04 1.269e+05 1.777e+00 3.226e-01 7.954e-01 4.508e+00 2
4.314e+04 1.361e+05 1.875e+00 3.229e-01 7.976e-01 4.586e+00 2
4.629e+04 1.459e+05 1.976e+00 3.231e-01 7.997e-01 4.665e+00 2
4.961e+04 1.562e+05 2.081e+00 3.233e-01 8.017e-01 4.743e+00 2
5.311e+04 1.670e+05 2.189e+00 3.235e-01 8.036e-01 4.822e+00 2
5.678e+04 1.783e+05 2.301e+00 3.237e-01 8.055e-01 4.900e+00 2
6.065e+04 1.903e+05 2.417e+00 3.239e-01 8.072e-01 4.979e+00 2
6.470e+04 2.028e+05 2.536e+00 3.241e-01 8.090e-01 5.057e+00 2
6.896e+04 2.159e+05 2.660e+00 3.243e-01 8.106e-01 5.136e+00 2
7.342e+04 2.297e+05 2.787e+00 3.244e-01 8.122e-01 5.214e+00 2
7.809e+04 2.441e+05 2.919e+00 3.246e-01 8.137e-01 5.293e+00 2
8.298e+04 2.591e+05 3.054e+00 3.248e-01 8.152e-01 5.372e+00 2
8.810e+04 2.749e+05 3.194e+00 3.249e-01 8.167e-01 5.450e+00 2
9.345e+04 2.913e+05 3.338e+00 3.251e-01 8.181e-01 5.529e+00 2
9.904e+04 3.085e+05 3.486e+00 3.252e-01 8.194e-01 5.607e+00 2
1.049e+05 3.265e+05 3.638e+00 3.253e-01 8.207e-01 5.686e+00 2
1.110e+05 3.452e+05 3.795e+00 3.255e-01 8.220e-01 5.764e+00 2
1.173e+05 3.647e+05 3.956e+00 3.256e-01 8.232e-01 5.843e+00 2
1.239e+05 3.850e+05 4.121e+00 3.257e-01 8.244e-01 5.921e+00 2
1.308e+05 4.061e+05 4.292e+00 3.258e-01 8.255e-01 6.000e+00 2
